company_name,rating,bio,salary,job,founded_in,field,other
Lenskart,3.3,Internet | Chennai +240 other locations,13200.0,122.0,,Internet,Chennai +240 other locations
Thermax Limited,4.2,Industrial Machinery | Chennai +250 other locations,23900.0,76.0,,Industrial Machinery,Chennai +250 other locations
Bajaj Auto,3.8,Automobile | Chennai +317 other locations,14500.0,76.0,1945 (81 yrs old),Automobile,Chennai +317 other locations
Macleods Pharmaceuticals,3.7,Pharma | Chennai +133 other locations,15500.0,10.0,1986 (40 yrs old),Pharma,Chennai +133 other locations
Aakash Educational Services,3.2,Education & Training | Chennai +244 other locations,13600.0,66.0,1988 (38 yrs old),Education & Training,Chennai +244 other locations
Jubilant Foods Works,3.7,Hospitality | Chennai +262 other locations,9200.0,189.0,1995 (31 yrs old),Hospitality,Chennai +262 other locations
LG Electronics,3.9,Consumer Electronics & Appliances | Chennai +298 other locations,11000.0,76.0,1958 (68 yrs old),Consumer Electronics & Appliances,Chennai +298 other locations
Royal Enfield,4.2,Automobile | Chennai +373 other locations,14800.0,20.0,1901 (125 yrs old),Automobile,Chennai +373 other locations
Hindalco Industries,4.2,Metals & Mining | Chennai +127 other locations,12400.0,5.0,1958 (68 yrs old),Metals & Mining,Chennai +127 other locations
Jindal Steel Limited,3.9,Iron & Steel | Chennai +172 other locations,15300.0,24.0,1979 (47 yrs old),Iron & Steel,Chennai +172 other locations
HDFC Ergo General Insurance,4.0,Insurance | Chennai +324 other locations,12000.0,10.0,2002 (24 yrs old),Insurance,Chennai +324 other locations
John Deere,4.0,Industrial Machinery | Chennai +155 other locations,15200.0,1.0,2001 (25 yrs old),Industrial Machinery,Chennai +155 other locations
Tata Communications,3.9,Telecom | Chennai +102 other locations,23400.0,34.0,1986 (40 yrs old),Telecom,Chennai +102 other locations
DCB Bank,3.8,Banking | Chennai +341 other locations,9400.0,8.0,,Banking,Chennai +341 other locations
State Street Corporation,3.5,Financial Services | Chennai +34 other locations,31300.0,9.0,1792 (234 yrs old),Financial Services,Chennai +34 other locations
RBL Bank,3.5,Banking | Chennai +284 other locations,18300.0,45.0,1943 (83 yrs old),Banking,Chennai +284 other locations
Cummins,4.3,Industrial Machinery | Chennai +114 other locations,15600.0,8.0,1919 (107 yrs old),Industrial Machinery,Chennai +114 other locations
Oyo Rooms,3.1,Internet | Chennai +121 other locations,14400.0,129.0,2012 (14 yrs old),Internet,Chennai +121 other locations
Pidilite Industries,4.2,Chemicals | Chennai +312 other locations,11400.0,76.0,,Chemicals,Chennai +312 other locations
Alembic Pharmaceuticals,3.9,Pharma | Chennai +187 other locations,15300.0,67.0,1907 (119 yrs old),Pharma,Chennai +187 other locations
Reliance Communications,4.0,Telecom | Chennai +467 other locations,9600.0,76.0,2002 (24 yrs old),Telecom,Chennai +467 other locations
Bank of America,4.1,Banking | Chennai +35 other locations,28100.0,76.0,1998 (28 yrs old),Banking,Chennai +35 other locations
Carelon Global Solutions,3.9,IT Services & Consulting | Chennai +21 other locations,26600.0,21.0,10k-50k,IT Services & Consulting,Chennai +21 other locations
Publicis Sapient,3.4,IT Services & Consulting | Chennai +46 other locations,30900.0,257.0,,IT Services & Consulting,Chennai +46 other locations
Viatris,4.1,Pharma | Chennai +81 other locations,14200.0,4.0,,Pharma,Chennai +81 other locations
PVR INOX,3.9,Media & Entertainment | Chennai +150 other locations,23900.0,76.0,,Media & Entertainment,Chennai +150 other locations
Subros,3.8,Auto Components | Chennai +88 other locations,12500.0,1.0,1985 (41 yrs old),Auto Components,Chennai +88 other locations
XpressBees,4.2,Logistics | Chennai +474 other locations,8200.0,12.0,2015 (11 yrs old),Logistics,Chennai +474 other locations
American Express,4.1,Financial Services | Chennai +53 other locations,24500.0,146.0,1850 (176 yrs old),Financial Services,Chennai +53 other locations
Automatic Data Processing (ADP),3.9,Software Product | Chennai +40 other locations,23900.0,76.0,,Software Product,Chennai +40 other locations
PNB MetLife,3.4,Insurance | Chennai +424 other locations,8000.0,15.0,2001 (25 yrs old),Insurance,Chennai +424 other locations
Kyndryl,3.9,IT Services & Consulting | Chennai +37 other locations,26100.0,35.0,,IT Services & Consulting,Chennai +37 other locations
Escorts Kubota Limited,4.1,Automobile | Chennai +155 other locations,13300.0,3.0,,Automobile,Chennai +155 other locations
Aditya Birla Sun Life Insurance,4.0,Insurance | Chennai +488 other locations,9900.0,76.0,2000 (26 yrs old),Insurance,Chennai +488 other locations
Aditya Birla Capital,3.8,NBFC | Chennai +338 other locations,14100.0,1.0,2017 (9 yrs old),NBFC,Chennai +338 other locations
Grasim Industries,4.0,Building Material | Chennai +241 other locations,12700.0,4.0,1947 (79 yrs old),Building Material,Chennai +241 other locations
Maersk,4.0,Logistics | Chennai +49 other locations,18900.0,31.0,,Logistics,Chennai +49 other locations
Synechron,3.5,IT Services & Consulting | Chennai +32 other locations,27900.0,58.0,2001 (25 yrs old),IT Services & Consulting,Chennai +32 other locations
Glenmark Pharmaceuticals,3.8,Pharma | Chennai +184 other locations,12100.0,128.0,1977 (49 yrs old),Pharma,Chennai +184 other locations
Birlasoft,3.5,IT Services & Consulting | Chennai +50 other locations,29700.0,444.0,1995 (31 yrs old),IT Services & Consulting,Chennai +50 other locations
Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances | Chennai +165 other locations,23900.0,76.0,,Consumer Electronics & Appliances,Chennai +165 other locations
Dabur,3.8,FMCG | Chennai +320 other locations,8800.0,23.0,1884 (142 yrs old),FMCG,Chennai +320 other locations
Samvardhana Motherson Group,3.7,Auto Components | Chennai +93 other locations,12100.0,14.0,1986 (40 yrs old),Auto Components,Chennai +93 other locations
Kotak Mahindara Life Insurance,3.5,Insurance | Chennai +257 other locations,12600.0,195.0,2001 (25 yrs old),Insurance,Chennai +257 other locations
Cogent E Services,3.2,BPO | Chennai +55 other locations,10300.0,1.0,2004 (22 yrs old),BPO,Chennai +55 other locations
Altruist Technologies,4.4,BPO | Chennai +44 other locations,8200.0,8.0,2005 (21 yrs old),BPO,Chennai +44 other locations
JK Cement,4.0,Building Material | Chennai +326 other locations,10000.0,1.0,1975 (51 yrs old),Building Material,Chennai +326 other locations
Sodexo,4.0,Facility Management Services | Chennai +156 other locations,9700.0,823.0,1966 (60 yrs old),Facility Management Services,Chennai +156 other locations
KPIT Technologies,2.9,Software Product | Chennai +44 other locations,22900.0,43.0,1990 (36 yrs old),Software Product,Chennai +44 other locations
TCS,3.3,IT Services & Consulting | Noida +438 other locations,970000.0,2600.0,1968 (58 yrs old),IT Services & Consulting,Noida +438 other locations
Accenture,3.7,IT Services & Consulting | Noida +254 other locations,650000.0,36700.0,1989 (37 yrs old),IT Services & Consulting,Noida +254 other locations
Wipro,3.6,IT Services & Consulting | Noida +370 other locations,480000.0,5900.0,1945 (81 yrs old),IT Services & Consulting,Noida +370 other locations
Cognizant,3.6,IT Services & Consulting | Noida +229 other locations,600000.0,755.0,1994 (32 yrs old),IT Services & Consulting,Noida +229 other locations
Capgemini,3.7,IT Services & Consulting | Noida +184 other locations,480000.0,1700.0,1967 (59 yrs old),IT Services & Consulting,Noida +184 other locations
HDFC Bank,3.8,Banking | Noida +1821 other locations,150000.0,259.0,1994 (32 yrs old),Banking,Noida +1821 other locations
Infosys,3.5,IT Services & Consulting | Noida +246 other locations,520000.0,2600.0,,IT Services & Consulting,Noida +246 other locations
ICICI Bank,4.0,Banking | Noida +1436 other locations,150000.0,21.0,1994 (32 yrs old),Banking,Noida +1436 other locations
HCLTech,3.4,IT Services & Consulting | Noida +226 other locations,370000.0,165.0,,IT Services & Consulting,Noida +226 other locations
Tech Mahindra,3.4,IT Services & Consulting | Noida +331 other locations,280000.0,356.0,1986 (40 yrs old),IT Services & Consulting,Noida +331 other locations
Genpact,3.6,IT Services & Consulting | Noida +182 other locations,230000.0,671.0,1997 (29 yrs old),IT Services & Consulting,Noida +182 other locations
Teleperformance,3.8,BPO | Noida +254 other locations,95700.0,1200.0,1978 (48 yrs old),BPO,Noida +254 other locations
Axis Bank,3.6,Banking | Noida +1498 other locations,100000.0,208.0,1993 (33 yrs old),Banking,Noida +1498 other locations
Jio,4.4,Telecom | Noida +1893 other locations,62100.0,3.0,2018 (8 yrs old),Telecom,Noida +1893 other locations
Concentrix Corporation,3.6,BPO | Noida +179 other locations,130000.0,79.0,1983 (43 yrs old),BPO,Noida +179 other locations
Amazon,3.9,Internet | Noida +518 other locations,150000.0,1600.0,1994 (32 yrs old),Internet,Noida +518 other locations
iEnergizer,4.6,BPO | Noida +51 other locations,23900.0,69.0,,BPO,Noida +51 other locations
Reliance Retail,3.9,Retail | Noida +1150 other locations,74400.0,157.0,2006 (20 yrs old),Retail,Noida +1150 other locations
LTIMindtree,3.6,IT Services & Consulting | Noida +146 other locations,190000.0,444.0,1997 (29 yrs old),IT Services & Consulting,Noida +146 other locations
IBM,3.9,IT Services & Consulting | Noida +160 other locations,210000.0,293.0,1911 (115 yrs old),IT Services & Consulting,Noida +160 other locations
HDB Financial Services,3.9,NBFC | Noida +1089 other locations,50000.0,191.0,2007 (19 yrs old),NBFC,Noida +1089 other locations
Larsen & Toubro Limited,3.9,Engineering & Construction | Noida +754 other locations,23400.0,78.0,,Engineering & Construction,Noida +754 other locations
Deloitte,3.7,Management Consulting | Noida +187 other locations,250000.0,1400.0,1845 (181 yrs old),Management Consulting,Noida +187 other locations
Kotak Mahindra Bank,3.6,Banking | Noida +681 other locations,86800.0,67.0,,Banking,Noida +681 other locations
Reliance Industries,4.0,Oil & Gas | Noida +812 other locations,72400.0,60.0,1977 (49 yrs old),Oil & Gas,Noida +812 other locations
Vodafone Idea,3.9,Telecom | Noida +704 other locations,50300.0,27.0,2018 (8 yrs old),Telecom,Noida +704 other locations
Bharti Airtel,3.8,Telecom | Noida +789 other locations,48900.0,112.0,1952 (74 yrs old),Telecom,Noida +789 other locations
BYJU'S,3.2,EdTech | Noida +321 other locations,53600.0,78.0,2011 (15 yrs old),EdTech,Noida +321 other locations
WNS,3.3,IT Services & Consulting | Noida +65 other locations,68700.0,79.0,1996 (30 yrs old),IT Services & Consulting,Noida +65 other locations
Tata Motors,4.1,Automobile | Noida +506 other locations,42500.0,172.0,1945 (81 yrs old),Automobile,Noida +506 other locations
IDFC FIRST Bank,3.9,Banking | Noida +710 other locations,48700.0,31.0,,Banking,Noida +710 other locations
Ernst & Young,3.4,Management Consulting | Noida +132 other locations,23400.0,78.0,,Management Consulting,Noida +132 other locations
IndusInd Bank,3.4,Banking | Noida +787 other locations,51700.0,146.0,,Banking,Noida +787 other locations
AU Small Finance Bank,3.9,Banking | Noida +782 other locations,28800.0,45.0,1996 (30 yrs old),Banking,Noida +782 other locations
Flipkart,3.9,Internet | Noida +560 other locations,53700.0,171.0,2007 (19 yrs old),Internet,Noida +560 other locations
Bajaj Finserv,3.9,NBFC | Noida +1161 other locations,30100.0,4.0,2007 (19 yrs old),NBFC,Noida +1161 other locations
Muthoot FinCorp,4.5,NBFC | Noida +1087 other locations,9000.0,39.0,,NBFC,Noida +1087 other locations
PwC,3.3,Management Consulting | Noida +132 other locations,120000.0,874.0,1880 (146 yrs old),Management Consulting,Noida +132 other locations
Mahindra & Mahindra,4.0,Automobile | Noida +562 other locations,23400.0,78.0,,Automobile,Noida +562 other locations
Infosys BPM,3.5,BPO | Noida +95 other locations,72600.0,102.0,2002 (24 yrs old),BPO,Noida +95 other locations
DXC Technology,3.6,IT Services & Consulting | Noida +133 other locations,72400.0,195.0,2017 (9 yrs old),IT Services & Consulting,Noida +133 other locations
HDFC Life,3.9,Insurance | Noida +698 other locations,33200.0,123.0,,Insurance,Noida +698 other locations
Maruti Suzuki,4.2,Automobile | Noida +482 other locations,34400.0,698.0,1981 (45 yrs old),Automobile,Noida +482 other locations
Bandhan Bank,3.7,Banking | Noida +995 other locations,25400.0,14.0,,Banking,Noida +995 other locations
Conneqt Business Solutions,3.6,BPO | Noida +267 other locations,26500.0,361.0,2002 (24 yrs old),BPO,Noida +267 other locations
Mphasis,3.3,IT Services & Consulting | Noida +63 other locations,73200.0,43.0,1998 (28 yrs old),IT Services & Consulting,Noida +63 other locations
Yes Bank,3.7,Banking | Noida +540 other locations,43300.0,157.0,2004 (22 yrs old),Banking,Noida +540 other locations
Tata Steel,4.0,Iron & Steel | Noida +228 other locations,33900.0,78.0,1907 (119 yrs old),Iron & Steel,Noida +228 other locations
Quess,3.8,Recruitment | Noida +740 other locations,30400.0,9.0,2007 (19 yrs old),Recruitment,Noida +740 other locations
Startek,3.1,BPO | Noida +107 other locations,24400.0,136.0,2017 (9 yrs old),BPO,Noida +107 other locations
Asian Paints,4.0,Chemicals | Noida +547 other locations,25200.0,60.0,,Chemicals,Noida +547 other locations
UltraTech Cement,4.1,Building Material | Noida +534 other locations,24100.0,24.0,1983 (43 yrs old),Building Material,Noida +534 other locations
Paytm,3.2,FinTech | Noida +418 other locations,34000.0,493.0,,FinTech,Noida +418 other locations
Shriram Finance,4.0,NBFC | Noida +1110 other locations,15200.0,8.0,1979 (47 yrs old),NBFC,Noida +1110 other locations
Bajaj Finance,3.9,NBFC | Noida +965 other locations,22700.0,5100.0,1987 (39 yrs old),NBFC,Noida +965 other locations
Equitas Small Finance Bank,4.4,Banking | Noida +479 other locations,13200.0,13.0,,Banking,Noida +479 other locations
Sutherland Global Services,3.4,BPO | Noida +82 other locations,34400.0,299.0,,BPO,Noida +82 other locations
EXL Service,3.6,Analytics & KPO | Noida +63 other locations,44100.0,1400.0,,Analytics & KPO,Noida +63 other locations
Cipla,4.1,Pharma | Noida +291 other locations,26000.0,69.0,1935 (91 yrs old),Pharma,Noida +291 other locations
Samsung,3.9,Consumer Electronics & Appliances | Noida +578 other locations,26300.0,28.0,1969 (57 yrs old),Consumer Electronics & Appliances,Noida +578 other locations
Ericsson,3.9,Telecom | Noida +162 other locations,42600.0,67.0,,Telecom,Noida +162 other locations
Wells Fargo,3.7,Financial Services | Noida +28 other locations,55200.0,179.0,,Financial Services,Noida +28 other locations
Dr. Reddy's,4.0,Pharma | Noida +213 other locations,23400.0,78.0,,Pharma,Noida +213 other locations
Optum Global Solutions,4.0,IT Services & Consulting | Noida +68 other locations,48400.0,76.0,2002 (24 yrs old),IT Services & Consulting,Noida +68 other locations
Delhivery,3.8,Logistics | Noida +751 other locations,21200.0,171.0,2011 (15 yrs old),Logistics,Noida +751 other locations
ICICI Prudential Life Insurance,4.0,Insurance | Noida +505 other locations,22900.0,508.0,2000 (26 yrs old),Insurance,Noida +505 other locations
JPMorgan Chase & Co.,3.8,Financial Services | Noida +55 other locations,23400.0,78.0,,Financial Services,Noida +55 other locations
JSW Steel,3.9,Iron & Steel | Noida +193 other locations,30300.0,105.0,1982 (44 yrs old),Iron & Steel,Noida +193 other locations
HGS,3.7,BPO | Noida +121 other locations,20900.0,19.0,2000 (26 yrs old),BPO,Noida +121 other locations
Jana Small Finance Bank,3.8,Banking | Noida +419 other locations,14100.0,55.0,2006 (20 yrs old),Banking,Noida +419 other locations
Sun Pharmaceutical Industries,4.1,Pharma | Noida +264 other locations,23400.0,289.0,,Pharma,Noida +264 other locations
Ujjivan Small Finance Bank,4.0,Banking | Noida +533 other locations,13000.0,138.0,2017 (9 yrs old),Banking,Noida +533 other locations
Amazon Development Centre India,3.8,Internet | Noida +146 other locations,23400.0,78.0,,Internet,Noida +146 other locations
Hexaware Technologies,3.4,IT Services & Consulting | Noida +67 other locations,53200.0,594.0,1990 (36 yrs old),IT Services & Consulting,Noida +67 other locations
Lupin,4.1,Pharma | Noida +202 other locations,22500.0,32.0,,Pharma,Noida +202 other locations
